YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,NS15,5601,5857
2019-05,WEEKDAY,7,TRAIN,NS15,56743,122327
2019-05,WEEKDAY,12,TRAIN,EW30,1740,811
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,EW30,1514,296
2019-05,WEEKDAY,12,TRAIN,NE11,4188,3056
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NE11,2837,1471
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,PE5,3052,972
2019-05,WEEKDAY,8,TRAIN,PE5,16404,3283
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,CC11,2367,6290
2019-05,WEEKDAY,9,TRAIN,CC11,7008,63301
2019-05,WEEKDAY,0,TRAIN,SE1,91,742
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,SE1,54,397
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NS14,14518,8035
2019-05,WEEKDAY,12,TRAIN,NS14,28254,15935
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,SE4,2039,1881
2019-05,WEEKDAY,14,TRAIN,SE4,3051,4006
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,EW11,1898,4871
2019-05,WEEKDAY,23,TRAIN,EW11,4138,8932
2019-05,WEEKDAY,6,TRAIN,BP13,6491,614
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,BP13,773,115
2019-05,WEEKDAY,23,TRAIN,EW8,13127,4617
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,CC9,3716,4932
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,EW8,6857,2579
2019-05,WEEKDAY,23,TRAIN,CC9,7334,9665
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,SW2,2505,2084
2019-05,WEEKDAY,9,TRAIN,SW2,4735,2486
2019-05,WEEKDAY,21,TRAIN,CC4-DT15,36568,4665
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,CC4-DT15,16633,2342
2019-05,WEEKDAY,13,TRAIN,DT9,645,897
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,DT9,392,611
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,CC19,5217,5570
2019-05,WEEKDAY,13,TRAIN,CC19,6618,6441
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,DT23,755,1307
2019-05,WEEKDAY,8,TRAIN,DT23,7403,25105
2019-05,WEEKDAY,14,TRAIN,NS15,32049,20521
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,NS15,7573,6042
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,NS14,6324,17634
2019-05,WEEKDAY,22,TRAIN,NS14,15051,50005
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,NS10,5710,18159
2019-05,WEEKDAY,21,TRAIN,NS10,17639,66076
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,DT3,5812,2263
2019-05,WEEKDAY,12,TRAIN,DT3,7215,3755
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,DT27,3754,2230
2019-05,WEEKDAY,13,TRAIN,DT27,9131,5979
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,NE15,19,826
2019-05,WEEKDAY,0,TRAIN,NE15,68,1678
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,EW5,7503,2958
2019-05,WEEKDAY,6,TRAIN,EW5,44497,18715
2019-05,WEEKDAY,16,TRAIN,EW30,3861,499
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW30,2262,460
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,BP8,1204,1434
2019-05,WEEKDAY,9,TRAIN,BP8,2672,3387
2019-05,WEEKDAY,22,TRAIN,NS17,8046,16521
2019-05,WEEKDAY,22,TRAIN,CC15,19319,27724
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,NS17,3575,6302
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,CC15,8111,11758
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,EW6,7355,3705
2019-05,WEEKDAY,9,TRAIN,EW6,23347,11824
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,NS15,3721,6853
2019-05,WEEKDAY,21,TRAIN,NS15,28183,22502
2019-05,WEEKDAY,12,TRAIN,NE16-STC,38781,37626
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NE16-STC,27541,22597
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,EW31,458,1159
2019-05,WEEKDAY,21,TRAIN,EW31,2547,1074
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,DT10,2398,2413
2019-05,WEEKDAY,18,TRAIN,DT10,10300,13357
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,PW4,234,48
2019-05,WEEKDAY,6,TRAIN,PW4,938,177
2019-05,WEEKDAY,8,TRAIN,NE15,81572,6478
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,NE15,9597,2670
2019-05,WEEKDAY,17,TRAIN,NS16,69409,98094
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,NS16,28750,35599
2019-05,WEEKDAY,22,TRAIN,EW6,4764,17783
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,EW6,2060,7017
2019-05,WEEKDAY,8,TRAIN,EW18,53687,65353
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,EW18,6213,7103
2019-05,WEEKDAY,9,TRAIN,CC17,7399,5011
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,CC17,1444,1124
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,CC19,5327,5750
2019-05,WEEKDAY,16,TRAIN,DT9,952,1170
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT9,516,610
2019-05,WEEKDAY,16,TRAIN,CC19,8135,7475
2019-05,WEEKDAY,16,TRAIN,SW2,3721,5020
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,SW2,2578,2500
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,SE1,274,1604
2019-05,WEEKDAY,23,TRAIN,SE1,457,3119
2019-05,WEEKDAY,23,TRAIN,NE16-STC,4885,23822
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NE16-STC,2718,11699
2019-05,WEEKDAY,8,TRAIN,SE5,6619,2501
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,SE5,1429,501
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,NE8,23524,25279
2019-05,WEEKDAY,15,TRAIN,NE8,26596,28924
2019-05,WEEKDAY,18,TRAIN,NS11,64761,140086
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NS11,15334,20578
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,EW17,68,458
2019-05,WEEKDAY,0,TRAIN,EW17,83,923
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,CC4-DT15,3247,12393
2019-05,WEEKDAY,11,TRAIN,CC4-DT15,12125,22338
2019-05,WEEKDAY,17,TRAIN,NS18,21850,21737
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,NS18,7726,7530
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NS2,14056,15140
2019-05,WEEKDAY,16,TRAIN,NS2,26126,33171
2019-05,WEEKDAY,22,TRAIN,CC11,9798,8843
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,CC11,2133,3909
2019-05,WEEKDAY,11,TRAIN,DT27,5190,4133
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT27,3098,1693
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,NS22,41761,62604
2019-05,WEEKDAY,13,TRAIN,NS22,78594,80341
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,CC10,2090,1180
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,DT26,1149,357
2019-05,WEEKDAY,6,TRAIN,DT26,5830,1231
2019-05,WEEKDAY,6,TRAIN,CC10,11047,6365
2019-05,WEEKDAY,16,TRAIN,BP1,34484,46977
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,BP1,16964,18937
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NS4,3220,2304
2019-05,WEEKDAY,16,TRAIN,NS4,6317,4601
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,BP3,1697,2859
2019-05,WEEKDAY,19,TRAIN,BP3,3464,13384
2019-05,WEEKDAY,0,TRAIN,EW11,104,617
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,EW11,58,276
2019-05,WEEKDAY,14,TRAIN,NS2,21340,22683
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,NS2,14146,12899
2019-05,WEEKDAY,5,TRAIN,DT31,1757,41
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,DT31,334,16
2019-05,WEEKDAY,11,TRAIN,DT14,10840,20398
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,EW12,16393,35432
2019-05,WEEKDAY,11,TRAIN,EW12,26845,51139
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT14,5870,11837
2019-05,WEEKDAY,14,TRAIN,DT10,8988,3320
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,DT10,1985,1640
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,CC5,2560,2039
2019-05,WEEKDAY,21,TRAIN,CC5,6222,4503
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,NE13,11420,11079
2019-05,WEEKDAY,15,TRAIN,NE13,21621,21810
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,NE13,5982,11187
2019-05,WEEKDAY,21,TRAIN,NE13,16482,27119
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NS9,26512,24024
2019-05,WEEKDAY,12,TRAIN,NS9,39926,42763
2019-05,WEEKDAY,14,TRAIN,CC5,3981,4377
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,CC5,2608,2907
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,PE5,2608,2552
2019-05,WEEKDAY,16,TRAIN,PE5,4711,6541
2019-05,WEEKDAY,9,TRAIN,NE9,34989,29389
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,NE9,12753,6457
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,BP10,2135,2349
2019-05,WEEKDAY,17,TRAIN,BP10,4392,8422
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT29,3540,1231
2019-05,WEEKDAY,11,TRAIN,DT29,5251,2083
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NS19,25937,19297
2019-05,WEEKDAY,12,TRAIN,NS19,47548,40131
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,SE1,3045,1676
2019-05,WEEKDAY,11,TRAIN,SE1,3959,2230
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,EW3,3466,9863
2019-05,WEEKDAY,22,TRAIN,EW3,7042,22172
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW26,15183,16487
2019-05,WEEKDAY,16,TRAIN,EW26,24565,29065
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,NS19,14823,12581
2019-05,WEEKDAY,8,TRAIN,NS19,102989,79365
2019-05,WEEKDAY,18,TRAIN,SW3,2453,5868
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,SW3,1025,1301
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,SW5,2456,913
2019-05,WEEKDAY,7,TRAIN,SW5,25899,6451
2019-05,WEEKDAY,18,TRAIN,NE15,16442,59199
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NE15,7886,9906
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,SE3,527,2392
2019-05,WEEKDAY,21,TRAIN,SE3,877,5858
2019-05,WEEKDAY,22,TRAIN,PW1,515,126
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,PW1,253,92
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,DT9,12,5
2019-05,WEEKDAY,5,TRAIN,DT9,66,45
2019-05,WEEKDAY,5,TRAIN,CC19,163,344
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,CC19,46,55
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,NE16-STC,1695,530
2019-05,WEEKDAY,5,TRAIN,NE16-STC,8672,2879
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT6,2906,2751
2019-05,WEEKDAY,16,TRAIN,DT6,14359,6717
2019-05,WEEKDAY,5,TRAIN,BP7,1692,391
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,BP7,395,102
2019-05,WEEKDAY,19,TRAIN,PW5,1790,6973
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,PW5,1061,2631
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,PE1,2495,841
2019-05,WEEKDAY,9,TRAIN,PE1,6210,1468
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,BP8,1572,1346
2019-05,WEEKDAY,13,TRAIN,BP8,3534,3171
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NE11,2799,2323
2019-05,WEEKDAY,18,TRAIN,NE11,16191,8821
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,CC7,3345,2574
2019-05,WEEKDAY,9,TRAIN,CC7,9218,9259
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,NS27,268,1173
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,CE2,34,61
2019-05,WEEKDAY,8,TRAIN,NS27,1355,45224
2019-05,WEEKDAY,8,TRAIN,CE2,163,305
2019-05,WEEKDAY,18,TRAIN,EW10,21105,36513
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,EW10,9550,10879
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,NE7,8065,16348
2019-05,WEEKDAY,9,TRAIN,NE7,17536,31177
2019-05,WEEKDAY,9,TRAIN,DT12,4010,11140
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,DT12,914,2620
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,SW3,1017,1058
2019-05,WEEKDAY,16,TRAIN,SW3,2165,2860
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,CC10,6537,4353
2019-05,WEEKDAY,17,TRAIN,DT26,7051,5330
2019-05,WEEKDAY,17,TRAIN,CC10,32322,12114
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,DT26,2205,1759
2019-05,WEEKDAY,6,TRAIN,EW13-NS25,3292,18823
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,EW13-NS25,1296,5105
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NS27,1502,1879
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,CE2,151,357
2019-05,WEEKDAY,16,TRAIN,CE2,250,472
2019-05,WEEKDAY,16,TRAIN,NS27,6095,2976
2019-05,WEEKDAY,5,TRAIN,PE2,2254,157
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,PE2,346,28
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,PE7,2094,1969
2019-05,WEEKDAY,17,TRAIN,PE7,4706,6631
2019-05,WEEKDAY,20,TRAIN,DT32,21317,34939
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,EW2,16729,18269
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,DT32,9674,11026
2019-05,WEEKDAY,20,TRAIN,EW2,35610,45192
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,NE15,5689,10121
2019-05,WEEKDAY,19,TRAIN,NE15,10483,52838
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,EW11,7916,9706
2019-05,WEEKDAY,21,TRAIN,EW11,15381,19857
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW31,2424,546
2019-05,WEEKDAY,16,TRAIN,EW31,5783,705
2019-05,WEEKDAY,23,TRAIN,CC16,1406,4218
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,CC16,714,1978
2019-05,WEEKDAY,17,TRAIN,EW11,43307,24007
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,EW11,11367,11656
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,NE17-PTC,1688,362
2019-05,WEEKDAY,5,TRAIN,NE17-PTC,8509,1918
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,BP4,1303,755
2019-05,WEEKDAY,12,TRAIN,BP4,10299,6681
2019-05,WEEKDAY,20,TRAIN,CC4-DT15,33308,8475
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,CC4-DT15,13065,4703
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,NS19,10951,21199
2019-05,WEEKDAY,21,TRAIN,NS19,30889,53564
2019-05,WEEKDAY,13,TRAIN,NS11,30810,30307
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,NS11,17605,13084
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,NS14,13944,13050
2019-05,WEEKDAY,17,TRAIN,NS14,38772,56047
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,DT3,950,400
2019-05,WEEKDAY,6,TRAIN,DT3,11501,1140
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,CC5,64,3
2019-05,WEEKDAY,5,TRAIN,CC5,419,4
2019-05,WEEKDAY,12,TRAIN,DT14,16228,28216
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,EW12,22606,40073
2019-05,WEEKDAY,12,TRAIN,EW12,37644,63517
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,DT14,8157,13378
2019-05,WEEKDAY,0,TRAIN,NS13,2019,10789
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,NS13,1016,6285
2019-05,WEEKDAY,12,TRAIN,EW14-NS26,92605,54734
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,EW14-NS26,10243,10802
2019-05,WEEKDAY,13,TRAIN,NE15,14046,12676
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,NE15,9306,7355
2019-05,WEEKDAY,18,TRAIN,EW18,59312,47461
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,EW18,8823,8793
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,PE3,4244,2911
2019-05,WEEKDAY,12,TRAIN,PE3,6450,5199
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT33,9273,3084
2019-05,WEEKDAY,11,TRAIN,DT33,13860,4798
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,DT34,1486,1064
2019-05,WEEKDAY,9,TRAIN,DT34,7898,5861
2019-05,WEEKDAY,8,TRAIN,PW5,5150,1470
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,PW5,1914,444
2019-05,WEEKDAY,12,TRAIN,DT27,6767,5106
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,DT27,3757,1993
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,NE11,1296,2770
2019-05,WEEKDAY,20,TRAIN,NE11,4649,5668
2019-05,WEEKDAY,17,TRAIN,EW10,16011,19886
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,EW10,9835,10490
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,CC26,346,2829
2019-05,WEEKDAY,6,TRAIN,CC26,1405,14760
2019-05,WEEKDAY,16,TRAIN,BP9,3468,3933
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,BP9,1384,1321
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NE1,7007,8223
2019-05,WEEKDAY,12,TRAIN,CC29,16667,49776
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,CC29,10233,34443
2019-05,WEEKDAY,12,TRAIN,NE1,15183,16792
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,SW5,4526,4283
2019-05,WEEKDAY,16,TRAIN,SW5,6650,8532
2019-05,WEEKDAY,13,TRAIN,DT20,8593,8601
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,DT20,2779,3579
2019-05,WEEKDAY,18,TRAIN,NE9,62455,49202
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NE9,11905,11695
2019-05,WEEKDAY,22,TRAIN,BP3,1514,6139
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,BP3,642,2781
2019-05,WEEKDAY,16,TRAIN,DT23,4154,2823
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT23,1534,1363
2019-05,WEEKDAY,23,TRAIN,CC26,1209,793
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,CC26,503,407
2019-05,WEEKDAY,12,TRAIN,EW6,10249,9469
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,EW6,7918,4958
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NS15,7470,6849
2019-05,WEEKDAY,16,TRAIN,NS15,65068,20909
2019-05,WEEKDAY,10,TRAIN,NS17,20501,5810
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,NS17,10922,2931
2019-05,WEEKDAY,10,TRAIN,CC15,22542,23990
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,CC15,12619,14050
2019-05,WEEKDAY,5,TRAIN,EW22,550,743
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW22,77,56
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,EW3,9789,4864
2019-05,WEEKDAY,9,TRAIN,EW3,26222,12677
2019-05,WEEKDAY,6,TRAIN,BP5,5121,1946
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,BP5,495,338
2019-05,WEEKDAY,11,TRAIN,PE5,4855,2933
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,PE5,3616,1679
2019-05,WEEKDAY,12,TRAIN,PW5,2175,1881
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,PW5,1446,964
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,BP9,1384,1440
2019-05,WEEKDAY,15,TRAIN,BP9,4651,3364
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,PE3,304,20
2019-05,WEEKDAY,5,TRAIN,PE3,1615,150
2019-05,WEEKDAY,5,TRAIN,SW4,360,20
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,SW4,60,1
2019-05,WEEKDAY,9,TRAIN,DT21,6927,12583
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,DT21,2084,3414
2019-05,WEEKDAY,20,TRAIN,CC24,25855,5194
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,CC24,4259,1971
2019-05,WEEKDAY,5,TRAIN,EW19,2568,280
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW19,278,50
2019-05,WEEKDAY,15,TRAIN,SW1,2124,1888
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,SW1,994,860
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,SW5,101,560
2019-05,WEEKDAY,0,TRAIN,SW5,134,1111
2019-05,WEEKDAY,18,TRAIN,CC9,40737,50133
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,CC9,12008,13458
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,EW8,22649,27851
2019-05,WEEKDAY,18,TRAIN,EW8,72956,90523
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,EW17,14288,14793
2019-05,WEEKDAY,15,TRAIN,EW17,22922,27514
2019-05,WEEKDAY,20,TRAIN,BP8,3210,3420
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,BP8,1239,1194
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,DT8,556,1433
2019-05,WEEKDAY,21,TRAIN,DT8,2311,3123
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,NE8,13525,23496
2019-05,WEEKDAY,11,TRAIN,NE8,19871,28448
2019-05,WEEKDAY,0,TRAIN,NS2,689,2949
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,NS2,302,1682
2019-05,WEEKDAY,7,TRAIN,SE1,15116,10699
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,SE1,1749,644
2019-05,WEEKDAY,18,TRAIN,DT23,25907,8604
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,DT23,1890,1365
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,DT21,3573,3810
2019-05,WEEKDAY,15,TRAIN,DT21,6309,5916
2019-05,WEEKDAY,21,TRAIN,NS14,16256,50370
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,NS14,5982,16320
2019-05,WEEKDAY,11,TRAIN,NE15,14279,6421
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,NE15,11360,4420
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,EW29,5316,17310
2019-05,WEEKDAY,7,TRAIN,EW29,18371,130049
2019-05,WEEKDAY,7,TRAIN,NS28,1368,5282
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,NS28,542,1834
2019-05,WEEKDAY,6,TRAIN,EW26,74365,26222
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,EW26,12153,4373
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NS28,2026,795
2019-05,WEEKDAY,18,TRAIN,NS28,2646,1903
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,PE5,1111,217
2019-05,WEEKDAY,6,TRAIN,PE5,13089,1280
2019-05,WEEKDAY,21,TRAIN,EW29,12754,6743
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,EW29,3977,5780
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,BP2,134,1157
2019-05,WEEKDAY,23,TRAIN,BP2,229,2239
2019-05,WEEKDAY,7,TRAIN,EW11,26460,29677
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,EW11,6832,4697
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,CC16,4708,4519
2019-05,WEEKDAY,18,TRAIN,CC16,36590,28591
2019-05,WEEKDAY,5,TRAIN,CC25,920,248
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,CC25,313,30
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW8,204,67
2019-05,WEEKDAY,5,TRAIN,CC9,1633,448
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,CC9,414,58
2019-05,WEEKDAY,5,TRAIN,EW8,665,690
2019-05,WEEKDAY,13,TRAIN,EW28,19548,13315
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,EW28,13846,8436
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NS2,15024,18428
2019-05,WEEKDAY,18,TRAIN,NS2,57889,96173
2019-05,WEEKDAY,10,TRAIN,BP13,2386,1136
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,BP13,1491,787
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NS14,2800,10771
2019-05,WEEKDAY,23,TRAIN,NS14,6641,24465
2019-05,WEEKDAY,5,TRAIN,CC16,1580,352
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,CC16,326,37
2019-05,WEEKDAY,14,TRAIN,CC28,2651,2814
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1873,1696
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,EW28,16255,6842
2019-05,WEEKDAY,12,TRAIN,EW28,21074,12171
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,CC3,8728,2588
2019-05,WEEKDAY,20,TRAIN,CC3,14633,4327
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,DT31,589,2936
2019-05,WEEKDAY,23,TRAIN,DT31,1403,5583
2019-05,WEEKDAY,18,TRAIN,DT29,12767,25827
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,DT29,3009,3639
2019-05,WEEKDAY,17,TRAIN,CC11,67125,12856
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,CC11,9179,5008
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,BP9,2462,2094
2019-05,WEEKDAY,9,TRAIN,BP9,4555,3129
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,DT1,15150,13423
2019-05,WEEKDAY,15,TRAIN,DT1,16978,26683
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,BP6,6781,7932
